index,year,package,className,direction
3078,2011,base.trunk.src.org.hsqldb,RowAVLDisk,From
3079,2011,base.trunk.src.org.hsqldb,RowAVLDisk,To
3080,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HashMap,From
3081,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HashMap,To
3082,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.index,IndexAVL,From
3083,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.index,IndexAVL,To
3084,2014,base.trunk.src.org.hsqldb.test,TestBatchExecution,From
3085,2014,base.trunk.src.org.hsqldb.test,TestBatchExecution,To
3086,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestScripts,From
3087,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.test,TestScripts,To
3088,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCClob,From
3089,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc,JDBCClob,To
3090,2019,hsqldb.src.org.hsqldb,Expression,From
3091,2019,hsqldb.src.org.hsqldb,Expression,To
3092,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,ClobType,From
3093,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.types,ClobType,To
3094,2014,base.trunk.src.org.hsqldb.jdbc,JDBCPreparedStatement,From
3095,2014,base.trunk.src.org.hsqldb.jdbc,JDBCPreparedStatement,To
3096,2012,base.trunk.src.org.hsqldb.test,AllSimpleTests,From
3097,2012,base.trunk.src.org.hsqldb.test,AllSimpleTests,To
3098,2011,base.trunk.src.org.hsqldb.types,IntervalType,From
3099,2011,base.trunk.src.org.hsqldb.types,IntervalType,To
3100,2017,base.trunk.src.org.hsqldb.util,TransferSQLText,From
3101,2017,base.trunk.src.org.hsqldb.util,TransferSQLText,To
3102,2019,hsqldb.src.org.hsqldb.test,TestJDBCSavepoints,From
3103,2019,hsqldb.src.org.hsqldb.test,TestJDBCSavepoints,To
3104,2010,base.trunk.src.org.hsqldb.test,TestCacheSize,From
3105,2010,base.trunk.src.org.hsqldb.test,TestCacheSize,To
3106,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,ClobInputStream,From
3107,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,ClobInputStream,To
3108,2007,base.trunk.test.org.hsqldb.jdbc,jdbcBlobTest,From
3109,2007,base.trunk.test.org.hsqldb.jdbc,jdbcBlobTest,To
3110,2014,base.trunk.src.org.hsqldb.types,BlobInputStream,From
3111,2014,base.trunk.src.org.hsqldb.types,BlobInputStream,To
3112,2011,base.trunk.src.org.hsqldb,StatementProcedure,From
3113,2011,base.trunk.src.org.hsqldb,StatementProcedure,To
3114,2010,base.trunk.src.org.hsqldb.jdbc,JDBCStatement,From
3115,2010,base.trunk.src.org.hsqldb.jdbc,JDBCStatement,To
3116,2011,base.trunk.src.org.hsqldb.sample,FindFile,From
3117,2011,base.trunk.src.org.hsqldb.sample,FindFile,To
3118,2014,base.trunk.src.org.hsqldb,StatementCompound,From
3119,2014,base.trunk.src.org.hsqldb,StatementCompound,To
3120,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.server,PgType,From
3121,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.server,PgType,To
3122,2007,base.trunk.test.org.hsqldb.jdbc,jdbcResultSetTest,From
3123,2007,base.trunk.test.org.hsqldb.jdbc,jdbcResultSetTest,To
3124,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestBug808460,From
3125,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestBug808460,To
3126,2017,base.trunk.src.org.hsqldb,RangeVariable,From
3127,2017,base.trunk.src.org.hsqldb,RangeVariable,To
3128,2019,hsqldb.src.org.hsqldb.test,TestMerge,From
3129,2019,hsqldb.src.org.hsqldb.test,TestMerge,To
3130,2017,base.trunk.src.org.hsqldb,FunctionSQLInvoked,From
3131,2017,base.trunk.src.org.hsqldb,FunctionSQLInvoked,To
3132,2017,base.trunk.src.org.hsqldb.util,ConnectionDialogSwing,From
3133,2017,base.trunk.src.org.hsqldb.util,ConnectionDialogSwing,To
3134,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc.pool,JDBCConnectionPoolDataSource,From
3135,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc.pool,JDBCConnectionPoolDataSource,To
3136,2007,base.trunk.src.org.hsqldb.types,BlobType,From
3137,2007,base.trunk.src.org.hsqldb.types,BlobType,To
3138,2014,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,From
3139,2014,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,To
3140,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,BinaryData,From
3141,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,BinaryData,To
3142,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,OrderedIntKeyHashMap,From
3143,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,OrderedIntKeyHashMap,To
3144,2017,base.trunk.src.org.hsqldb.test,TestDbBackup,From
3145,2017,base.trunk.src.org.hsqldb.test,TestDbBackup,To
3146,2007,base.trunk.src.org.hsqldb,Types,From
3147,2007,base.trunk.src.org.hsqldb,Types,To
3148,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.server,PgType,From
3149,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.server,PgType,To
3150,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestINPredicateParameterizationAndCorrelation,From
3151,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.test,TestINPredicateParameterizationAndCorrelation,To
3152,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.store,BaseHashMap,From
3153,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.store,BaseHashMap,To
3154,2014,base.trunk.src.org.hsqldb.types,ClobType,From
3155,2014,base.trunk.src.org.hsqldb.types,ClobType,To
3156,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestViewAsterisks,From
3157,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestViewAsterisks,To
3158,2019,hsqldb.integration.hibernate_3_3_1.src.org.hibernate.dialect,HSQLDialect,From
3159,2019,hsqldb.integration.hibernate_3_3_1.src.org.hibernate.dialect,HSQLDialect,To
3160,2019,hsqldb.src.org.hsqldb.rowio,RowInputText,From
3161,2019,hsqldb.src.org.hsqldb.rowio,RowInputText,To
3162,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,From
3163,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,To
3164,2013,base.trunk.src.org.hsqldb.persist,Logger,From
3165,2013,base.trunk.src.org.hsqldb.persist,Logger,To
3166,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Constraint,From
3167,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,Constraint,To
3168,2019,hsqldb.src.org.hsqldb.persist,LockFile,From
3169,2019,hsqldb.src.org.hsqldb.persist,LockFile,To
3170,2011,base.trunk.src.org.hsqldb.lib,WrapperIterator,From
3171,2011,base.trunk.src.org.hsqldb.lib,WrapperIterator,To
3172,2012,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,From
3173,2012,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,To
3174,2017,base.trunk.src.org.hsqldb.lib,HsqlTimer,From
3175,2017,base.trunk.src.org.hsqldb.lib,HsqlTimer,To
3176,2011,base.trunk.src.org.hsqldb.lib,LongDeque,From
3177,2011,base.trunk.src.org.hsqldb.lib,LongDeque,To
3178,2017,base.trunk.src.org.hsqldb.types,BlobDataID,From
3179,2017,base.trunk.src.org.hsqldb.types,BlobDataID,To
3180,2010,base.trunk.src.org.hsqldb.persist,ScaledRAFileSimple,From
3181,2010,base.trunk.src.org.hsqldb.persist,ScaledRAFileSimple,To
3182,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,FrameworkLogger,From
3183,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,FrameworkLogger,To
3184,2010,base.trunk.src.org.hsqldb.types,BinaryType,From
3185,2010,base.trunk.src.org.hsqldb.types,BinaryType,To
3186,2019,hsqldb.src.org.hsqldb.test,TestBench,From
3187,2019,hsqldb.src.org.hsqldb.test,TestBench,To
3188,2010,base.trunk.src.org.hsqldb,TriggerDef,From
3189,2010,base.trunk.src.org.hsqldb,TriggerDef,To
3190,2007,base.trunk.src.org.hsqldb.test,HsqldbTestCase,From
3191,2007,base.trunk.src.org.hsqldb.test,HsqldbTestCase,To
3192,2012,base.trunk.src.org.hsqldb.lib,MultiValueHashMap,From
3193,2012,base.trunk.src.org.hsqldb.lib,MultiValueHashMap,To
3194,2012,base.trunk.src.org.hsqldb.util.preprocessor,Preprocessor,From
3195,2012,base.trunk.src.org.hsqldb.util.preprocessor,Preprocessor,To
3196,2007,base.trunk.test.org.hsqldb.jdbc,JdbcTestCase,From
3197,2007,base.trunk.test.org.hsqldb.jdbc,JdbcTestCase,To
3198,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,From
3199,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,To
3200,2010,base.trunk.src.org.hsqldb.jdbc,JDBCColumnMetaData,From
3201,2010,base.trunk.src.org.hsqldb.jdbc,JDBCColumnMetaData,To
3202,2019,hsqldb.src.org.hsqldb.sample,FindFile,From
3203,2019,hsqldb.src.org.hsqldb.sample,FindFile,To
3204,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,From
3205,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,To
3206,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,LongKeyLongValueHashMap,From
3207,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,LongKeyLongValueHashMap,To
3208,2012,base.trunk.src.org.hsqldb.lib,HashSet,From
3209,2012,base.trunk.src.org.hsqldb.lib,HashSet,To
3210,2017,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,From
3211,2017,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,To
3212,2017,base.trunk.src.org.hsqldb,Table,From
3213,2017,base.trunk.src.org.hsqldb,Table,To
3214,2012,base.trunk.src.org.hsqldb.lib,FrameworkLogger,From
3215,2012,base.trunk.src.org.hsqldb.lib,FrameworkLogger,To
3216,2007,base.trunk.src.org.hsqldb.rowio,RowInputBinary,From
3217,2007,base.trunk.src.org.hsqldb.rowio,RowInputBinary,To
3218,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,From
3219,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,To
3220,2013,base.trunk.src.org.hsqldb.server,ServerProperties,From
3221,2013,base.trunk.src.org.hsqldb.server,ServerProperties,To
3222,2014,base.trunk.src.org.hsqldb.test,TestBug808460,From
3223,2014,base.trunk.src.org.hsqldb.test,TestBug808460,To
3224,2012,base.trunk.src.org.hsqldb.persist,DataFileCacheSession,From
3225,2012,base.trunk.src.org.hsqldb.persist,DataFileCacheSession,To
3226,2011,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,From
3227,2011,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorData,To
3228,2012,base.trunk.src.org.hsqldb.lib,HsqlArrayHeap,From
3229,2012,base.trunk.src.org.hsqldb.lib,HsqlArrayHeap,To
3230,2010,base.trunk.src.org.hsqldb.util.preprocessor,Defines,From
3231,2010,base.trunk.src.org.hsqldb.util.preprocessor,Defines,To
3232,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,OtherType,From
3233,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,OtherType,To
3234,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc.pool,BaseConnectionWrapper,From
3235,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.jdbc.pool,BaseConnectionWrapper,To
3236,2019,hsqldb.src.org.hsqldb.lib,LongKeyLongValueHashMap,From
3237,2019,hsqldb.src.org.hsqldb.lib,LongKeyLongValueHashMap,To
3238,2012,base.trunk.src.org.hsqldb.test,JDBCBench,From
3239,2012,base.trunk.src.org.hsqldb.test,JDBCBench,To
3240,2019,hsqldb.src.org.hsqldb.jdbc,JDBCSQLXML,From
3241,2019,hsqldb.src.org.hsqldb.jdbc,JDBCSQLXML,To
3242,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.cmdline,SqlTool,From
3243,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.cmdline,SqlTool,To
3244,2013,base.trunk.src.org.hsqldb.result,ResultMetaData,From
3245,2013,base.trunk.src.org.hsqldb.result,ResultMetaData,To
3246,2017,base.trunk.src.org.hsqldb.test,TestViewAsterisks,From
3247,2017,base.trunk.src.org.hsqldb.test,TestViewAsterisks,To
3248,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybrid,From
3249,2014,base.trunk.src.org.hsqldb.persist,RowStoreAVLHybrid,To
3250,2014,base.trunk.src.org.hsqldb.cmdline,SqlFile,From
3251,2014,base.trunk.src.org.hsqldb.cmdline,SqlFile,To
3252,2017,base.trunk.src.org.hsqldb.test,TestCollation,From
3253,2017,base.trunk.src.org.hsqldb.test,TestCollation,To
3254,2007,base.trunk.src.org.hsqldb.types,BinaryType,From
3255,2007,base.trunk.src.org.hsqldb.types,BinaryType,To
3256,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcDatabaseMetaDataTest,From
3257,2008,hsqldb-svn-r432.base.trunk.test.org.hsqldb.jdbc,jdbcDatabaseMetaDataTest,To
3258,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,ZaurusChoice,From
3259,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,ZaurusChoice,To
3260,2012,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,From
3261,2012,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,To
3262,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.util.preprocessor,Token,From
3263,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.util.preprocessor,Token,To
3264,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.navigator,RowSetNavigator,From
3265,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.navigator,RowSetNavigator,To
3266,2019,hsqldb.src.org.hsqldb,RangeVariableJoined,From
3267,2019,hsqldb.src.org.hsqldb,RangeVariableJoined,To
3268,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HashMappedList,From
3269,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.lib,HashMappedList,To
3270,2014,base.trunk.src.org.hsqldb.navigator,RowSetNavigator,From
3271,2014,base.trunk.src.org.hsqldb.navigator,RowSetNavigator,To
3272,2007,base.trunk.src.org.hsqldb,TriggerDef,From
3273,2007,base.trunk.src.org.hsqldb,TriggerDef,To
3274,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDriverTest,From
3275,2007,base.trunk.test.org.hsqldb.jdbc,jdbcDriverTest,To
3276,2014,base.trunk.src.org.hsqldb.types,Collation,From
3277,2014,base.trunk.src.org.hsqldb.types,Collation,To
3278,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowInputBase,From
3279,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.rowio,RowInputBase,To
3280,2010,base.trunk.src.org.hsqldb.test,HsqldbTestCase,From
3281,2010,base.trunk.src.org.hsqldb.test,HsqldbTestCase,To
3282,2010,base.trunk.src.org.hsqldb.types,Charset,From
3283,2010,base.trunk.src.org.hsqldb.types,Charset,To
3284,2013,base.trunk.src.org.hsqldb,ExpressionLogical,From
3285,2013,base.trunk.src.org.hsqldb,ExpressionLogical,To
3286,2007,base.trunk.src.org.hsqldb.jdbc,jdbcDataSource,From
3287,2007,base.trunk.src.org.hsqldb.jdbc,jdbcDataSource,To
3288,2011,base.trunk.src.org.hsqldb.lib,HsqlByteArrayOutputStream,From
3289,2011,base.trunk.src.org.hsqldb.lib,HsqlByteArrayOutputStream,To
3290,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,Type,From
3291,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,Type,To
3292,2011,base.trunk.src.org.hsqldb.persist,LobStoreInJar,From
3293,2011,base.trunk.src.org.hsqldb.persist,LobStoreInJar,To
3294,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rowio,RowOutputBase,From
3295,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.rowio,RowOutputBase,To
3296,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.rowio,RowInputBase,From
3297,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.rowio,RowInputBase,To
3298,2011,base.trunk.src.org.hsqldb,Constraint,From
3299,2011,base.trunk.src.org.hsqldb,Constraint,To
3300,2013,base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,From
3301,2013,base.trunk.src.org.hsqldb.jdbc.pool,JDBCPooledDataSource,To
3302,2011,base.trunk.src.org.hsqldb.test,TestUtil,From
3303,2011,base.trunk.src.org.hsqldb.test,TestUtil,To
3304,2010,base.trunk.src.org.hsqldb.rowio,RowInputBinary,From
3305,2010,base.trunk.src.org.hsqldb.rowio,RowInputBinary,To
3306,2010,base.trunk.src.org.hsqldb,ParserBase,From
3307,2010,base.trunk.src.org.hsqldb,ParserBase,To
3308,2017,base.trunk.src.org.hsqldb.test,TestLobs,From
3309,2017,base.trunk.src.org.hsqldb.test,TestLobs,To
3310,2019,hsqldb.src.org.hsqldb.persist,DataFileCacheSession,From
3311,2019,hsqldb.src.org.hsqldb.persist,DataFileCacheSession,To
3312,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.persist,RowStoreText,From
3313,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.persist,RowStoreText,To
3314,2011,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,From
3315,2011,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,To
3316,2017,base.trunk.src.org.hsqldb.rowio,RowOutputBinary,From
3317,2017,base.trunk.src.org.hsqldb.rowio,RowOutputBinary,To
3318,2013,base.trunk.src.org.hsqldb,StatementDMQL,From
3319,2013,base.trunk.src.org.hsqldb,StatementDMQL,To
3320,2019,hsqldb.src.org.hsqldb.lib,HsqlDeque,From
3321,2019,hsqldb.src.org.hsqldb.lib,HsqlDeque,To
3322,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,Types,From
3323,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.types,Types,To
3324,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestSchemaParse,From
3325,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.test,TestSchemaParse,To
3326,2017,base.trunk.src.org.hsqldb,ExpressionTable,From
3327,2017,base.trunk.src.org.hsqldb,ExpressionTable,To
3328,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,CSVWriter,From
3329,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.util,CSVWriter,To
3330,2019,hsqldb.src.org.hsqldb.types,BlobInputStream,From
3331,2019,hsqldb.src.org.hsqldb.types,BlobInputStream,To
3332,2014,base.trunk.src.org.hsqldb.auth,AuthBeanMultiplexer,From
3333,2014,base.trunk.src.org.hsqldb.auth,AuthBeanMultiplexer,To
3334,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,From
3335,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,To
3336,2010,base.trunk.src.org.hsqldb.test,TestDatabaseMetaData,From
3337,2010,base.trunk.src.org.hsqldb.test,TestDatabaseMetaData,To
3338,2019,hsqldb.src.org.hsqldb,TransactionManager2PL,From
3339,2019,hsqldb.src.org.hsqldb,TransactionManager2PL,To
3340,2017,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,From
3341,2017,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,To
3342,2014,base.trunk.src.org.hsqldb.lib,IntKeyHashMapConcurrent,From
3343,2014,base.trunk.src.org.hsqldb.lib,IntKeyHashMapConcurrent,To
3344,2011,base.trunk.src.org.hsqldb.types,NumberType,From
3345,2011,base.trunk.src.org.hsqldb.types,NumberType,To
3346,2010,base.trunk.src.org.hsqldb.rowio,RowOutputText,From
3347,2010,base.trunk.src.org.hsqldb.rowio,RowOutputText,To
3348,2019,hsqldb.src.org.hsqldb.util,TransferDb,From
3349,2019,hsqldb.src.org.hsqldb.util,TransferDb,To
3350,2014,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorDataTable,From
3351,2014,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorDataTable,To
3352,2013,base.trunk.src.org.hsqldb,ColumnSchema,From
3353,2013,base.trunk.src.org.hsqldb,ColumnSchema,To
3354,2014,base.trunk.src.org.hsqldb.test,TestCascade,From
3355,2014,base.trunk.src.org.hsqldb.test,TestCascade,To
3356,2007,base.trunk.src.org.hsqldb.types,ClobDataRemoteClient,From
3357,2007,base.trunk.src.org.hsqldb.types,ClobDataRemoteClient,To
3358,2012,base.trunk.src.org.hsqldb,TransactionManagerCommon,From
3359,2012,base.trunk.src.org.hsqldb,TransactionManagerCommon,To
3360,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,SchemaManager,From
3361,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb,SchemaManager,To
3362,2013,base.trunk.src.org.hsqldb.types,CharacterType,From
3363,2013,base.trunk.src.org.hsqldb.types,CharacterType,To
3364,2013,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,From
3365,2013,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,To
3366,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,Logger,From
3367,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,Logger,To
3368,2010,base.trunk.src.org.hsqldb,FunctionSQL,From
3369,2010,base.trunk.src.org.hsqldb,FunctionSQL,To
3370,2012,base.trunk.src.org.hsqldb.types,OtherType,From
3371,2012,base.trunk.src.org.hsqldb.types,OtherType,To
3372,2019,hsqldb.src.org.hsqldb.lib,HashMap,From
3373,2019,hsqldb.src.org.hsqldb.lib,HashMap,To
3374,2011,base.trunk.src.org.hsqldb.rowio,RowInputTextQuoted,From
3375,2011,base.trunk.src.org.hsqldb.rowio,RowInputTextQuoted,To
3376,2012,base.trunk.src.org.hsqldb.rights,GranteeManager,From
3377,2012,base.trunk.src.org.hsqldb.rights,GranteeManager,To
3378,2019,hsqldb.src.org.hsqldb.lib,OrderedIntHashSet,From
3379,2019,hsqldb.src.org.hsqldb.lib,OrderedIntHashSet,To
3380,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcConnection,From
3381,2008,hsqldb-svn-r432.base.trunk.src.org.hsqldb.jdbc,jdbcConnection,To
3382,2011,base.trunk.src.org.hsqldb,StatementExpression,From
3383,2011,base.trunk.src.org.hsqldb,StatementExpression,To
3384,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,ReaderDataInput,From
3385,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.lib,ReaderDataInput,To
3386,2013,base.trunk.src.org.hsqldb.test,TestStoredProcedure,From
3387,2013,base.trunk.src.org.hsqldb.test,TestStoredProcedure,To
3388,2013,base.trunk.src.org.hsqldb,StatementSchemaDefinition,From
3389,2013,base.trunk.src.org.hsqldb,StatementSchemaDefinition,To
3390,2013,base.trunk.src.org.hsqldb,StatementDML,From
3391,2013,base.trunk.src.org.hsqldb,StatementDML,To
3392,2010,base.trunk.src.org.hsqldb.jdbc,JDBCStatementBase,From
3393,2010,base.trunk.src.org.hsqldb.jdbc,JDBCStatementBase,To
3394,2017,base.trunk.src.org.hsqldb.util,Tree,From
3395,2017,base.trunk.src.org.hsqldb.util,Tree,To
3396,2007,base.trunk.src.org.hsqldb.test,TestCacheSize,From
3397,2007,base.trunk.src.org.hsqldb.test,TestCacheSize,To
3398,2013,base.trunk.src.org.hsqldb,TransactionManagerMVCC,From
3399,2013,base.trunk.src.org.hsqldb,TransactionManagerMVCC,To
3400,2011,base.trunk.src.org.hsqldb,RowAVL,From
3401,2011,base.trunk.src.org.hsqldb,RowAVL,To
3402,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,RowStoreAVL,From
3403,2015,hsqldb-svn-r5454.base.trunk.src.org.hsqldb.persist,RowStoreAVL,To
3404,2017,base.trunk.src.org.hsqldb.persist,TextFileReader16,From
3405,2017,base.trunk.src.org.hsqldb.persist,TextFileReader16,To
3406,2013,base.trunk.src.org.hsqldb.lib,DoubleIntIndex,From
3407,2013,base.trunk.src.org.hsqldb.lib,DoubleIntIndex,To
3408,2012,base.trunk.src.org.hsqldb,ParserRoutine,From
3409,2012,base.trunk.src.org.hsqldb,ParserRoutine,To
3410,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,ClobDataID,From
3411,2009,hsqldb-svn-r2957.base.trunk.src.org.hsqldb.types,ClobDataID,To
3412,2019,hsqldb.src.org.hsqldb.lib,ClosableByteArrayOutputStream,From
3413,2019,hsqldb.src.org.hsqldb.lib,ClosableByteArrayOutputStream,To
3414,2019,hsqldb.src.org.hsqldb.persist,LobManager,From
