versionDate,packageName,className,classSize,duplicateCount,duplicateLines,largestDuplicate
2014,base.trunk.src.org.hsqldb.util,PostgresTransferHelper,95,5,50,21
2017,base.trunk.src.org.hsqldb.result,ResultLob,494,10,66,11
2017,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,25,1,5,5
2014,base.trunk.src.org.hsqldb.cmdline,SqlFile,4633,42,272,12
2010,base.trunk.src.org.hsqldb.persist,ScaledRAFileSimple,77,2,14,9
2010,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,199,7,40,7
2011,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,195,10,58,9
2008,base.trunk.src.org.hsqldb.server,WebServer,69,3,29,16
2019,base.trunk.src.org.hsqldb,QuerySpecification,1829,11,62,8
2019,base.trunk.src.org.hsqldb.jdbc,JDBCPool,197,1,7,7
2013,base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationFull,4774,281,2315,54
2011,base.trunk.src.org.hsqldb.test,TestNullInUnion,44,1,30,30
2013,base.trunk.src.org.hsqldb,ParserDQL,4441,109,711,16
2011,base.trunk.src.org.hsqldb,StatementQuery,57,2,17,9
2012,base.trunk.src.org.hsqldb,Session,1360,6,40,10
2008,base.trunk.test.org.hsqldb.jdbc,jdbcConnectionCreateStatementTest,117,9,90,24
2017,base.trunk.src.org.hsqldb.index,NodeAVLDiskLarge,267,9,70,18
2008,base.trunk.src.org.hsqldb.rowio,RowInputBase,183,1,9,9
2010,base.trunk.src.org.hsqldb.result,Result,1078,14,86,10
2012,base.trunk.src.org.hsqldb,ExpressionTable,169,8,48,9
2015,base.trunk.src.org.hsqldb.test,TestTextTables,161,4,22,6
2008,base.trunk.src.org.hsqldb,SchemaObjectSet,199,5,27,6
2012,base.trunk.src.org.hsqldb,ColumnSchema,241,3,16,6
2019,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,202,7,40,7
2017,base.trunk.src.org.hsqldb.jdbc,JDBCParameterMetaData,157,7,53,11
2010,base.trunk.src.org.hsqldb.persist,ScaledRAFileInJar,161,8,67,20
2015,base.trunk.src.org.hsqldb.test,TestLobs,673,26,279,38
2009,base.trunk.src.org.hsqldb.jdbc,JDBCBlobClient,86,2,13,7
2019,base.trunk.src.org.hsqldb.lib,ArraySort,115,1,8,8
2019,base.trunk.src.org.hsqldb,RangeVariable,1427,14,92,15
2015,base.trunk.src.org.hsqldb.jdbc,JDBCPool,197,1,7,7
2008,base.trunk.src.org.hsqldb.result,ResultMetaData,236,1,5,5
2017,base.trunk.src.org.hsqldb.persist,LobStoreMem,82,3,15,5
2011,base.trunk.src.org.hsqldb.rowio,RowInputText,360,25,191,13
2013,base.trunk.src.org.hsqldb.types,OtherType,111,9,56,10
2019,base.trunk.src.org.hsqldb.persist,TextFileReader,198,4,22,6
2008,base.trunk.test.org.hsqldb.jdbc,jdbcResultSetTest,2067,205,1183,23
2015,base.trunk.src.org.hsqldb.scriptio,ScriptReaderDecode,100,2,19,12
2011,base.trunk.src.org.hsqldb.persist,ScaledRAFileNIO,375,31,228,15
2013,base.trunk.src.org.hsqldb,StatementDMQL,507,9,92,28
2011,base.trunk.src.org.hsqldb,ExpressionAccessor,113,8,66,15
2014,base.trunk.src.org.hsqldb.test,TestINPredicateParameterizationAndCorrelation,116,7,41,6
2011,base.trunk.src.org.hsqldb,FunctionSQL,1572,34,267,15
2019,base.trunk.src.org.hsqldb.persist,RAFileSimple,90,5,50,19
2013,base.trunk.src.org.hsqldb.persist,RowStoreAVLMemory,131,13,101,16
2014,base.trunk.src.org.hsqldb.test,TestSubQueriesInPreparedStatements,84,2,10,5
2015,base.trunk.src.org.hsqldb.persist,RandomAccessInterface,19,1,11,11
2008,base.trunk.src.org.hsqldb,SchemaManager,970,16,203,23
2010,base.trunk.src.org.hsqldb.lib,StringConverter,437,2,10,5
2009,base.trunk.src.org.hsqldb,Types,589,5,55,14
2014,base.trunk.src.org.hsqldb.test,TestTextTables,161,4,22,6
2014,base.trunk.integration.hibernate_3_3_1.src.org.hibernate.dialect,HSQLDialect,377,2,12,6
2008,base.trunk.test.org.hsqldb.jdbc,jdbcResultSetMetaDataTest,324,5,55,23
2014,base.trunk.src.org.hsqldb.auth,LdapAuthBeanTester,98,2,69,62
2015,base.trunk.src.org.hsqldb.rowio,RowOutputBase,175,4,36,10
2009,base.trunk.src.org.hsqldb,RowAction,409,5,68,19
2013,base.trunk.src.org.hsqldb.test,AbstractTestOdbc,128,2,12,6
2009,base.trunk.src.org.hsqldb,SchemaObjectSet,298,19,138,11
2013,base.trunk.src.org.hsqldb.persist,ScaledRAFileSimple,77,4,46,19
2017,base.trunk.src.org.hsqldb.types,BitType,395,25,199,18
2017,base.trunk.src.org.hsqldb,RoutineSchema,222,3,16,6
2019,base.trunk.src.org.hsqldb.types,ClobType,140,11,75,13
2019,base.trunk.src.org.hsqldb,ExpressionTable,168,8,48,9
2007,base.trunk.src.org.hsqldb.util,TransferSQLText,636,23,181,22
2007,base.trunk.src.org.hsqldb.lib,ClosableByteArrayOutputStream,136,5,59,17
2011,base.trunk.src.org.hsqldb.types,ClobDataID,158,12,76,12
2011,base.trunk.src.org.hsqldb.test,TestLibSpeed,166,2,18,9
2015,base.trunk.src.org.hsqldb.persist,LockFile,636,10,65,11
2019,base.trunk.src.org.hsqldb.test,TestTextTable,344,2,10,5
2011,base.trunk.src.org.hsqldb.lib,BaseList,111,2,14,9
2015,base.trunk.src.org.hsqldb,ExpressionAccessor,112,4,27,8
2019,base.trunk.src.org.hsqldb.lib,IntKeyHashMapConcurrent,147,20,204,19
2007,base.trunk.src.org.hsqldb.rowio,RowInputBinary,174,2,18,13
2007,base.trunk.src.org.hsqldb,NumberSequence,503,18,270,26
2014,base.trunk.src.org.hsqldb.lib,HashMappedList,130,2,11,6
2017,base.trunk.src.org.hsqldb.server,PgType,328,6,42,10
2007,base.trunk.src.org.hsqldb.index,MemoryNode,26,1,6,6
2007,base.trunk.src.org.hsqldb.test,TestSqlPersistent,362,6,125,94
2012,base.trunk.src.org.hsqldb.persist,RowStoreAVLDisk,211,15,102,16
2010,base.trunk.src.org.hsqldb.test,TestBug1191815,64,3,17,7
2019,base.trunk.src.org.hsqldb.persist,RAFile,342,6,36,7
2010,base.trunk.src.org.hsqldb.persist,RAShadowFile,207,2,10,5
2017,base.trunk.src.org.hsqldb.test,JDBCBench,806,46,475,38
2009,base.trunk.src.org.hsqldb.test,TestDbBackup,451,8,47,8
2010,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,147,6,66,17
2015,base.trunk.src.org.hsqldb.test,TestSchemaParse,775,3,16,6
2017,base.trunk.src.org.hsqldb.lib,StringConverter,437,2,10,5
2014,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,1031,11,68,11
2019,base.trunk.src.org.hsqldb.cmdline,SqlTool,544,1,5,5
2012,base.trunk.src.org.hsqldb.rights,Right,693,4,22,6
2010,base.trunk.src.org.hsqldb,TransactionManager2PL,190,14,148,25
2015,base.trunk.src.org.hsqldb.test,TestNullInUnion,44,1,30,30
2007,base.trunk.src.org.hsqldb.test,TestMerge,279,20,134,11
2014,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,121,20,221,22
2019,base.trunk.src.org.hsqldb,ExpressionAccessor,112,5,34,8
2012,base.trunk.src.org.hsqldb.store,ValuePoolHashMap,241,33,224,19
2015,base.trunk.src.org.hsqldb.sample,FindFile,80,2,11,6
2012,base.trunk.src.org.hsqldb,FunctionCustom,2469,25,155,10
2019,base.trunk.src.org.hsqldb.test,TestJDBCSavepoints,280,4,31,10
2012,base.trunk.src.org.hsqldb.rowio,RowInputTextLog,354,4,28,8
2013,base.trunk.src.org.hsqldb,RangeVariableResolver,929,9,49,7
2007,base.trunk.src.org.hsqldb.test,TestTimestamp,214,4,21,6
2013,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,45,5,34,13
2010,base.trunk.src.org.hsqldb.server,PgType,328,6,42,10
2015,base.trunk.src.org.hsqldb.types,RowType,335,25,222,17
2011,base.trunk.src.org.hsqldb.persist,LobStoreInJar,94,8,73,20
2014,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorClient,166,3,36,15
2019,base.trunk.src.org.hsqldb.navigator,RowSetNavigator,182,1,15,15
2017,base.trunk.src.org.hsqldb,NumberSequence,503,23,306,26
2014,base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,52,2,10,5
2010,base.trunk.src.org.hsqldb.test,JDBCBench,806,46,475,38
2007,base.trunk.src.org.hsqldb.test,TestCacheSize,675,51,425,18
2007,base.trunk.src.org.hsqldb.rowio,RowOutputBase,176,4,36,10
2017,base.trunk.src.org.hsqldb.jdbc,JDBCStatement,326,8,76,19
2008,base.trunk.src.org.hsqldb,TriggerDef,237,4,34,12
2013,base.trunk.src.org.hsqldb,StatementSet,275,14,152,24
2019,base.trunk.src.org.hsqldb.util,TransferCommon,67,2,10,5
2009,base.trunk.src.org.hsqldb.rowio,RowOutputBase,173,3,27,10
2010,base.trunk.src.org.hsqldb,RoutineSchema,222,3,16,6
2014,base.trunk.src.org.hsqldb,ExpressionLogical,1629,48,314,13
2009,base.trunk.src.org.hsqldb,TableBase,383,1,11,11
2011,base.trunk.src.org.hsqldb.types,BinaryData,190,3,27,14
2011,base.trunk.src.org.hsqldb.test,TestBatchExecution,283,8,57,10
2012,base.trunk.src.org.hsqldb,StatementSchema,1185,29,212,17
2008,base.trunk.src.org.hsqldb.types,NullType,65,3,18,7
2011,base.trunk.src.org.hsqldb.util,TransferDb,670,10,74,14
2013,base.trunk.src.org.hsqldb,StatementResultUpdate,145,3,38,28
2008,base.trunk.src.org.hsqldb.test,TestMultiInsert,90,6,64,26
2019,base.trunk.src.org.hsqldb.test,TestMultiInsert,91,8,59,11
2008,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,119,20,212,19
2008,base.trunk.src.org.hsqldb.types,BinaryType,406,32,245,19
2014,base.trunk.src.org.hsqldb.rowio,RowOutputTextLog,192,1,8,8
2009,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,208,6,48,11
2008,base.trunk.src.org.hsqldb.scriptio,ScriptWriterBase,255,3,17,6
2012,base.trunk.src.org.hsqldb.lib,IntKeyHashMap,107,19,242,25
2009,base.trunk.src.org.hsqldb.lib.tar,RB,170,2,22,17
2013,base.trunk.src.org.hsqldb.jdbc,JDBCDriver,174,1,5,5
2015,base.trunk.src.org.hsqldb.lib,FileUtil,319,1,15,15
2013,base.trunk.src.org.hsqldb.test,TestSubselect,263,3,16,6
2017,base.trunk.src.org.hsqldb.jdbc,JDBCClobClient,421,12,79,8
2011,base.trunk.src.org.hsqldb,StatementSession,537,14,104,22
2019,base.trunk.src.org.hsqldb,Routine,1024,7,43,8
2017,base.trunk.src.org.hsqldb.map,ValuePoolHashMap,249,29,198,19
2011,base.trunk.src.org.hsqldb,ClientConnection,385,2,10,5
2008,base.trunk.src.org.hsqldb.util,QueryTool,376,6,37,9
2007,base.trunk.src.org.hsqldb.types,BlobDataMemory,109,5,30,7
2012,base.trunk.src.org.hsqldb,StatementSimple,126,10,92,14
2008,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,50,4,29,13
2012,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,75,1,10,10
2014,base.trunk.src.org.hsqldb,ExpressionOp,578,23,223,31
2007,base.trunk.src.org.hsqldb.types,ClobType,136,11,80,13
2008,base.trunk.test.org.hsqldb.jdbc,jdbcClobTest,175,11,97,15
2015,base.trunk.src.org.hsqldb,Row,105,4,29,10
2012,base.trunk.src.org.hsqldb.persist,LobManager,1181,37,283,21
2011,base.trunk.src.org.hsqldb.util,TransferTable,296,25,222,17
2008,base.trunk.src.org.hsqldb.persist,DataFileCache,484,5,26,6
2012,base.trunk.src.org.hsqldb.test,TestLobs,635,29,294,38
2008,base.trunk.src.org.hsqldb.sample,FindFile,80,1,5,5
2010,base.trunk.src.org.hsqldb.store,BaseHashMap,1153,44,356,26
2011,base.trunk.src.org.hsqldb.util,OracleTransferHelper,105,3,40,21
2010,base.trunk.src.org.hsqldb.persist,LobStoreMem,82,3,15,5
2009,base.trunk.src.org.hsqldb.server,WebServer,67,1,17,17
2014,base.trunk.src.org.hsqldb.lib,CountdownInputStream,71,2,10,5
2014,base.trunk.src.org.hsqldb.test,TestJDBCGeneratedColumns,157,9,55,9
2014,base.trunk.src.org.hsqldb.jdbc,JDBCResultSet,1612,38,268,14
2015,base.trunk.src.org.hsqldb,ColumnSchema,249,1,6,6
2013,base.trunk.src.org.hsqldb.persist,RowStoreAVL,357,1,7,7
2011,base.trunk.src.org.hsqldb.util.preprocessor,Document,200,1,5,5
2014,base.trunk.src.org.hsqldb,ExpressionAggregate,205,14,126,23
2009,base.trunk.src.org.hsqldb.jdbc,JDBCPreparedStatement,1215,43,395,21
2019,base.trunk.src.org.hsqldb.lib,HsqlDeque,204,13,90,14
2017,base.trunk.src.org.hsqldb.types,BlobInputStream,82,4,51,22
2011,base.trunk.src.org.hsqldb.persist,PersistentStoreCollectionSession,238,4,20,5
2015,base.trunk.src.org.hsqldb,RowAVLDiskData,112,3,22,9
2009,base.trunk.src.org.hsqldb.navigator,RowSetNavigatorClient,118,1,12,12
2019,base.trunk.src.org.hsqldb.util.preprocessor,BasicResolver,33,1,6,6
2013,base.trunk.src.org.hsqldb,Database,475,1,5,5
2009,base.trunk.src.org.hsqldb.lib.tar,TarHeaderFields,82,2,10,5
2017,base.trunk.src.org.hsqldb.result,Result,1078,14,86,10
2014,base.trunk.src.org.hsqldb.lib,OrderedHashSet,99,2,11,6
2017,base.trunk.src.org.hsqldb.test,TestKarl,179,3,27,10
2013,base.trunk.src.org.hsqldb.test,HsqldbTestCase,83,1,5,5
2014,base.trunk.src.org.hsqldb.persist,HsqlProperties,355,2,10,5
2019,base.trunk.src.org.hsqldb.lib,OrderedLongKeyHashMap,145,15,166,19
2007,base.trunk.test.org.hsqldb.jdbc,jdbcDataSourceTest,79,3,20,8
2008,base.trunk.src.org.hsqldb.util,HsqldbTransferHelper,52,2,10,5
2015,base.trunk.src.org.hsqldb,ParserDML,877,24,188,18
2019,base.trunk.src.org.hsqldb.jdbc,JDBCColumnMetaData,51,1,6,6
2012,base.trunk.src.org.hsqldb.lib,LongDeque,196,13,90,14
2008,base.trunk.src.org.hsqldb,Function,291,4,22,6
2012,base.trunk.src.org.hsqldb,ParserRoutine,1504,35,263,15
2008,base.trunk.src.org.hsqldb.lib,HsqlArrayList,193,3,24,8
2010,base.trunk.src.org.hsqldb.util.preprocessor,Token,62,3,18,6
2007,base.trunk.src.org.hsqldb.test,TestPreparedSubQueries,195,7,35,5
2014,base.trunk.src.org.hsqldb.types,IntervalType,1207,43,312,14
2017,base.trunk.src.org.hsqldb.jdbc,JDBCBlob,199,7,40,7
2010,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,25,1,5,5
2010,base.trunk.src.org.hsqldb.result,ResultLob,494,10,66,11
2011,base.trunk.src.org.hsqldb.lib,HsqlTimer,334,1,6,6
2011,base.trunk.src.org.hsqldb.lib,HsqlArrayHeap,128,1,6,6
2009,base.trunk.src.org.hsqldb,LobManager,554,2,12,6
2014,base.trunk.src.org.hsqldb.jdbc,JDBCResultSetMetaData,231,7,53,11
2011,base.trunk.src.org.hsqldb.lib,ClosableCharArrayWriter,147,6,66,17
2010,base.trunk.src.org.hsqldb.util,TransferTable,296,25,222,17
2015,base.trunk.src.org.hsqldb,RoutineSchema,223,3,16,6
2017,base.trunk.src.org.hsqldb,ExpressionAccessor,113,8,66,15
2014,base.trunk.src.org.hsqldb.index,IndexAVLMemory,330,8,66,12
2007,base.trunk.src.org.hsqldb.types,BinaryData,190,6,44,14
2017,base.trunk.src.org.hsqldb,FunctionSQL,1572,34,267,15
2015,base.trunk.src.org.hsqldb.test,TestQuotes,93,2,11,6
2015,base.trunk.src.org.hsqldb.persist,RAFileInJar,158,9,67,16
2012,base.trunk.src.org.hsqldb.jdbc,JDBCBlobClient,161,5,32,7
2013,base.trunk.src.org.hsqldb.lib,FileUtil,300,1,15,15
2012,base.trunk.src.org.hsqldb,StatementCompound,589,13,118,26
2010,base.trunk.src.org.hsqldb,ClientConnection,385,2,10,5
2012,base.trunk.src.org.hsqldb,SetFunction,470,6,46,12
2009,base.trunk.src.org.hsqldb.store,BitMap,346,13,107,13
2017,base.trunk.src.org.hsqldb.persist,Logger,1466,4,24,8
2012,base.trunk.src.org.hsqldb.util,CodeSwitcher,295,4,22,6
2014,base.trunk.src.org.hsqldb,StatementExpression,109,13,132,24
2010,base.trunk.src.org.hsqldb,StatementSession,537,14,104,22
2010,base.trunk.src.org.hsqldb.lib,HsqlArrayHeap,128,1,6,6
2011,base.trunk.src.org.hsqldb.result,ResultLob,494,10,66,11
2011,base.trunk.src.org.hsqldb.rowio,RowOutputTextQuoted,25,1,5,5
2008,base.trunk.src.org.hsqldb,TransactionManager,181,2,12,6
2010,base.trunk.src.org.hsqldb.lib,HsqlTimer,334,1,6,6
2014,base.trunk.src.org.hsqldb.test,TestDbBackup,447,9,52,8
2019,base.trunk.src.org.hsqldb,Database,554,2,12,7
2008,base.trunk.src.org.hsqldb.types,OtherType,88,10,59,8
2012,base.trunk.src.org.hsqldb.lib,DataOutputStream,77,2,10,5
2011,base.trunk.src.org.hsqldb.util.preprocessor,Token,62,3,18,6
2007,base.trunk.src.org.hsqldb,TriggerDef,416,4,47,20
2012,base.trunk.src.org.hsqldb.lib,CharArrayWriter,98,1,5,5
2009,base.trunk.src.org.hsqldb.types,BinaryType,457,29,236,19
2014,base.trunk.src.org.hsqldb.test,AllSimpleTests,33,1,5,5
2008,base.trunk.test.org.hsqldb.jdbc,jdbcParameterMetaDataTest,125,3,21,8
2019,base.trunk.src.org.hsqldb,ColumnSchema,250,1,6,6
2015,base.trunk.src.org.hsqldb.test,TestUpdatableResults,82,2,10,5
2019,base.trunk.src.org.hsqldb.test,TestSchemaParse,759,1,5,5
2014,base.trunk.src.org.hsqldb,StatementProcedure,239,4,32,12
2014,base.trunk.src.org.hsqldb.jdbc,JDBCDataSource,79,5,40,11
2008,base.trunk.src.org.hsqldb.test,TestKarl,179,2,20,10
2019,base.trunk.src.org.hsqldb.test,TestBench,761,45,528,38
2007,base.trunk.src.org.hsqldb.test,SqlToolHarness,259,1,5,5
2017,base.trunk.src.org.hsqldb.test,TestNullInUnion,44,1,30,30
2014,base.trunk.src.org.hsqldb.test,TestOdbcService,290,27,235,27
2015,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,182,19,196,19
2019,base.trunk.src.org.hsqldb.lib,HashSet,110,1,5,5
2010,base.trunk.src.org.hsqldb.persist,PersistentStoreCollectionSession,238,4,20,5
2013,base.trunk.src.org.hsqldb.lib,LongKeyHashMap,161,20,214,19
2007,base.trunk.src.org.hsqldb.jdbc,jdbcConnection,740,11,69,7
2010,base.trunk.src.org.hsqldb.util.preprocessor,Document,200,1,5,5
2017,base.trunk.src.org.hsqldb,StatementQuery,57,2,17,9
2013,base.trunk.src.org.hsqldb.test,TestBug785429,86,3,18,7
2014,base.trunk.src.org.hsqldb.types,DTIType,335,1,6,6
2014,base.trunk.src.org.hsqldb.util,Tree,253,10,101,20
2013,base.trunk.src.org.hsqldb.rights,GranteeManager,447,6,32,6
2015,base.trunk.src.org.hsqldb.util,Tree,253,10,101,20
2008,base.trunk.src.org.hsqldb.lib,DataOutputStream,88,2,10,5
2011,base.trunk.src.org.hsqldb.test,JDBCBench,806,46,475,38
2012,base.trunk.src.org.hsqldb.jdbc,JDBCPreparedStatement,1537,38,280,19
2010,base.trunk.src.org.hsqldb.persist,LobStoreInJar,94,8,73,20
2013,base.trunk.src.org.hsqldb.jdbc,JDBCStatementBase,140,1,5,5
2019,base.trunk.src.org.hsqldb.test,TestHarness,179,6,32,6
2017,base.trunk.src.org.hsqldb.lib,BaseList,111,2,14,9
2012,base.trunk.src.org.hsqldb.auth,AuthBeanMultiplexer,121,2,13,8
2014,base.trunk.src.org.hsqldb.persist,RAFile,332,5,30,7
2014,base.trunk.src.org.hsqldb.util,ConnectionDialogCommon,191,2,12,6
2011,base.trunk.src.org.hsqldb.server,PgType,328,6,42,10
2011,base.trunk.src.org.hsqldb.jdbc,JDBCDatabaseMetaData,1031,10,63,11
2007,base.trunk.src.org.hsqldb.util,ZaurusChoice,59,2,12,7
2015,base.trunk.src.org.hsqldb,RangeVariableJoined,239,1,15,15
2013,base.trunk.src.org.hsqldb,RangeVariable,1245,15,103,15
2017,base.trunk.src.org.hsqldb.types,Type,825,10,71,12
2007,base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationFull,4774,280,2304,54
2008,base.trunk.test.org.hsqldb.jdbc,jdbcDriverTest,94,4,26,8
2007,base.trunk.src.org.hsqldb.lib,HsqlTaskQueue,87,1,6,6
2011,base.trunk.src.org.hsqldb,TransactionManager2PL,190,14,148,25
2008,base.trunk.src.org.hsqldb.rowio,RowOutputBinary,228,4,26,7
2008,base.trunk.src.org.hsqldb.jdbc.pool,JDBCXADataSource,80,1,13,13
2019,base.trunk.src.org.hsqldb.persist,LobStoreMem,89,3,15,5
2014,base.trunk.src.org.hsqldb.jdbc,JDBCArray,146,7,75,17
2009,base.trunk.src.org.hsqldb.test,TestSql,567,8,64,11
2012,base.trunk.src.org.hsqldb.scriptio,ScriptReaderDecode,80,1,6,6
2015,base.trunk.src.org.hsqldb.auth,JaasAuthBean,144,2,11,6
2013,base.trunk.src.org.hsqldb.util,Grid,278,8,77,20
2007,base.trunk.src.org.hsqldb.test,TestSelf,466,6,48,19
2013,base.trunk.src.org.hsqldb,RangeVariableJoined,207,2,26,15
2009,base.trunk.src.org.hsqldb.test,TestUtil,690,26,229,15
2013,base.trunk.src.org.hsqldb.rowio,RowInputBinary180,44,1,6,6
2007,base.trunk.test.org.hsqldb.jdbc,jdbcDriverTest,94,4,25,8
2015,base.trunk.src.org.hsqldb.cmdline.sqltool,SqlFileScanner,773,5,33,9
2012,base.trunk.src.org.hsqldb,QueryExpression,690,6,38,12
2019,base.trunk.src.org.hsqldb.util,DatabaseManagerSwing,2117,35,336,42
2014,base.trunk.src.org.hsqldb.lib,IntKeyHashMapConcurrent,147,22,234,19
2017,base.trunk.src.org.hsqldb.types,ClobDataID,158,12,76,12
2012,base.trunk.src.org.hsqldb,ExpressionValue,51,7,52,11
2015,base.trunk.src.org.hsqldb.lib,IntKeyLongValueHashMap,45,5,34,13
2017,base.trunk.src.org.hsqldb.test,TestLibSpeed,166,2,18,9
2010,base.trunk.src.org.hsqldb.util,TransferDb,670,10,74,14
2015,base.trunk.src.org.hsqldb.persist,CachedObjectBase,81,3,21,8
2014,base.trunk.src.org.hsqldb.lib,HsqlDeque,203,13,90,14
2012,base.trunk.src.org.hsqldb.lib,OrderedIntHashSet,82,6,44,11
2012,base.trunk.src.org.hsqldb,QuerySpecification,1723,12,75,12
2014,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,830,11,100,22
2010,base.trunk.src.org.hsqldb.test,TestBatchExecution,283,8,57,10
2012,base.trunk.src.org.hsqldb.lib,HsqlArrayList,210,4,29,8
2010,base.trunk.src.org.hsqldb.types,BinaryData,190,3,27,14
2011,base.trunk.src.org.hsqldb,RoutineSchema,222,3,16,6
2014,base.trunk.src.org.hsqldb.test,TestTriggers,109,2,10,5
2014,base.trunk.src.org.hsqldb,TableBase,334,1,5,5
2008,base.trunk.src.org.hsqldb.test,TestDateTime,181,6,64,16
2019,base.trunk.src.org.hsqldb.test,TestAllTypes,304,10,61,9
2013,base.trunk.src.org.hsqldb.types,ClobInputStream,95,4,51,22
2009,base.trunk.src.org.hsqldb.util,TransferDb,664,11,82,14
2012,base.trunk.src.org.hsqldb,Expression,1328,44,331,18
2017,base.trunk.src.org.hsqldb.rowio,RowInputText,360,25,191,13
2015,base.trunk.src.org.hsqldb.result,ResultMetaData,355,3,21,8
2011,base.trunk.src.org.hsqldb.persist,LobStoreMem,82,3,15,5
2013,base.trunk.src.org.hsqldb,SessionData,471,10,66,12
2012,base.trunk.src.org.hsqldb.rowio,RowOutputText,241,3,28,11
2007,base.trunk.src.org.hsqldb.test,JDBCBench,806,15,97,12
2015,base.trunk.src.org.hsqldb.types,Type,839,10,72,12
2013,base.trunk.src.org.hsqldb,TransactionManagerCommon,533,21,134,8
2010,base.trunk.src.org.hsqldb.util,OracleTransferHelper,105,3,40,21
2011,base.trunk.src.org.hsqldb.store,BaseHashMap,1153,44,356,26
2014,base.trunk.src.org.hsqldb,TriggerDef,416,9,83,20
2007,base.trunk.src.org.hsqldb.lib,LongKeyIntValueHashMap,121,19,215,22
2007,base.trunk.src.org.hsqldb.sample,Testdb,80,1,5,5
2008,base.trunk.src.org.hsqldb.dbinfo,DatabaseInformationFull,1766,44,301,21
2017,base.trunk.src.org.hsqldb,HsqlNameManager,341,2,12,6
2013,base.trunk.src.org.hsqldb,ExpressionArithmetic,474,27,244,19
2011,base.trunk.src.org.hsqldb.test,TestMerge,279,20,134,11
2007,base.trunk.src.org.hsqldb.jdbc,jdbcParameterMetaData,138,5,37,9
2009,base.trunk.src.org.hsqldb.test,TestLikePredicateOptimizations,118,5,29,6
2010,base.trunk.src.org.hsqldb.types,DateTimeType,1255,36,267,17
2011,base.trunk.src.org.hsqldb.test,TestTypeConversion,127,5,32,10
2008,base.trunk.src.org.hsqldb.test,TestSubselect,266,3,17,6
2013,base.trunk.src.org.hsqldb.types,TimeData,51,4,31,10
2019,base.trunk.src.org.hsqldb.lib,StringUtil,197,9,73,11
2013,base.trunk.src.org.hsqldb,ParserBase,559,21,131,12
2010,base.trunk.src.org.hsqldb.lib,IntKeyIntValueHashMap,114,20,212,19
2007,base.trunk.src.org.hsqldb.test,TestBatchExecution,283,8,57,10
2017,base.trunk.src.org.hsqldb.lib.tar,TarReaderMain,40,2,36,29
2017,base.trunk.src.org.hsqldb.persist,RAFileNIO,366,16,97,12
2012,base.trunk.src.org.hsqldb.test,TestTextTables,161,4,22,6
2012,base.trunk.integration.hibernate_3_3_1.src.org.hibernate.dialect,HSQLDialect,377,2,12,6
2009,base.trunk.src.org.hsqldb.jdbc,JDBCConnection,756,9,86,22
2015,base.trunk.src.org.hsqldb.types,UserTypeModifier,144,3,20,8
2008,base.trunk.src.org.hsqldb.lib,Sort,68,2,14,9
2011,base.trunk.src.org.hsqldb.cmdline.sqltool,SqlFileScanner,773,5,33,9
